,index,Capacidade Bat,Pot Motor Var,LCOE Total,Fração Renovável,Inicialização
279,39,326.3988380649428,12.984693389775604,0.7018552807480566,0.5388457622422571,4
280,40,144.05531075893006,45.49796574550896,0.7186106612691118,0.7166963966109439,4
281,41,158.31514926941674,45.97810244430195,0.7212292374868713,0.7220665017334743,4
282,42,317.15781466493775,17.956333440113166,0.7072863659134438,0.571074000358976,4
283,43,276.38428255745214,45.197674643822225,0.7429324270082297,0.766581031734067,4
284,44,438.67076760536474,49.183950714194665,0.7709714461712033,0.8240529004187284,4
285,45,159.9282379867946,55.495749938367275,0.7215328286078467,0.7226746863877866,4
286,46,391.29417239647717,51.93538174993528,0.7632367872018151,0.8081977715809241,4
287,47,258.5823896902384,46.263394170253896,0.7396764738988564,0.759902642264131,4
288,48,247.01957609124457,55.21229122320013,0.7375573013951696,0.7555428604956755,4
289,49,328.2245873642867,58.248388111942354,0.7522848800188406,0.785736873220069,4
290,50,433.346607459442,49.183950714194665,0.7701186615647734,0.8223054619173668,4
291,51,451.86779404872243,45.97019239182255,0.7730506013709149,0.8283182095807325,4
292,52,486.81451641824765,51.22242150621359,0.7784267251841702,0.8393235589717172,4
293,53,464.54506796791844,47.9084602678559,0.7750037085272784,0.8323164280748493,4
294,54,171.94445434468653,45.74819074903589,0.7237333750322981,0.7272066842899264,4
295,55,358.66529449464673,46.39845916834025,0.7576461982029222,0.7967471383533753,4
296,56,313.29641405089393,10.214807806226915,0.7007360322458991,0.5347548232529987,4
297,57,270.5379514954404,55.86631580139708,0.7418741596749125,0.7643942862760098,4
298,58,192.37752362912943,45.37757841679427,0.7275000004881866,0.7349326593828194,4
299,59,380.3720952658162,45.97810244430195,0.761378857586873,0.8043991360539204,4
302,2,312.31092742747984,10.187533079558586,0.7006967262450302,0.5344478448445985,5
303,3,499.86041655283,45.76798981351291,0.7803939876514846,0.8433623516194091,5
304,4,321.17130686810873,20.661861788572384,0.713106173929605,0.6074876888027521,5
305,5,120.0430272847551,42.32120181086201,0.7132229790189448,0.6741252092992094,5
306,6,124.86888627779894,42.22165365328782,0.7139523063415172,0.6759153683541892,5
307,7,120.0430272847551,46.464344277621535,0.7141705184423741,0.7075872911976718,5
308,8,317.7414501355641,16.880055823035605,0.7073503625035886,0.5712605761317253,5
309,9,271.05016165314885,23.706618261049577,0.707428955982173,0.5909849474054208,5
310,10,352.3375074808969,10.04452613090892,0.7046104587360275,0.5468383278548834,5
311,11,291.6689678958748,15.448057483291254,0.7047425037524573,0.5628918491768032,5
312,12,335.7614045674819,45.888348121291784,0.7536272116230606,0.7885088328882734,5
313,13,190.12112717173952,49.55848060346518,0.7270881540351113,0.7340815328989289,5
314,14,339.6291991910766,10.04452613090892,0.7031990425145979,0.5429631029488787,5
315,15,482.1374720956179,64.3917613638494,0.7777196906006608,0.8378535966170174,5
316,16,218.24617120550715,52.841744858238556,0.7322594746864852,0.7446819521344886,5
317,17,299.67978219124086,23.706618261049577,0.7105293264880818,0.6004277560079432,5
318,18,300.38884728949336,19.796980297145637,0.7055103415531129,0.5656988130957025,5
319,19,156.81050047974347,45.5651085947947,0.7209525784910925,0.7214996376730891,5
320,20,426.84082384743004,64.05540615938887,0.7690846333193919,0.8201625345440838,5
321,21,149.01788597614066,47.02474480263293,0.7195238600448836,0.7185670448670207,5
322,22,381.61135594346615,45.767586686080854,0.7615909811459881,0.8048342778882764,5
323,23,362.1130308342697,65.49615223938144,0.7582572352222956,0.7979692197838147,5
324,24,300.5648837433325,46.77427118356813,0.7472970371094346,0.7755279517237148,5
325,25,206.51083563982436,49.89322279493324,0.7301061748013278,0.7402705293266547,5
326,26,234.308151056642,65.01627035526337,0.7352207831402179,0.7507360683526084,5
327,27,350.71301039044846,45.43760390526543,0.7562696329458205,0.7939268197007396,5
328,28,240.62241950877035,52.841744858238556,0.7363748572201664,0.7531216130842389,5
329,29,138.19031824014064,46.370333266181625,0.7175314304964168,0.7144814691175284,5
330,30,315.28984709180816,19.665392449693822,0.7070828286725,0.5704771901840594,5
331,31,286.96495310562506,23.706618261049577,0.7090392462310319,0.5962411323410097,5
332,32,453.05993446900857,58.994166370854295,0.7732446784154506,0.8286946513148218,5
333,33,168.60816659773621,63.8142455642445,0.7231320533666631,0.7259457273712269,5
334,34,271.05016165314885,23.706618261049577,0.707428955982173,0.5909849474054208,5
335,35,390.2483950331429,49.96940881283454,0.7630598976204334,0.8078383801459424,5
336,36,437.99105864828323,49.95659193403592,0.7708635902507909,0.8238306444364656,5
337,37,322.9218123643231,50.087217392426346,0.7513251703015791,0.7837821136669683,5
338,38,413.187404971281,60.92888670187226,0.7668757923978016,0.8156412567325358,5
